@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1007,'2020/01/11 13:40:38:621',1,329.6875,267.010437,2
1008,'2020/01/11 13:40:38:632',1,329.6875,267.010437,2
1009,'2020/01/11 13:40:38:642',1,330.5625,266.505188,2
1010,'2020/01/11 13:40:38:653',1,331.4375,266,2
1011,'2020/01/11 13:40:38:663',1,331.4375,266,2
1012,'2020/01/11 13:40:38:673',1,334.5,265.494781,2
1013,'2020/01/11 13:40:38:683',1,335.375,264.989594,2
1014,'2020/01/11 13:40:38:694',1,336.25,264.989594,2
1015,'2020/01/11 13:40:38:704',1,336.6875,264.989594,2
1016,'2020/01/11 13:40:38:715',1,337.125,264.484375,2
1017,'2020/01/11 13:40:38:725',1,337.5625,264.484375,2
1018,'2020/01/11 13:40:38:735',1,338.4375,264.484375,2
1019,'2020/01/11 13:40:38:746',1,339.3125,264.484375,2
1020,'2020/01/11 13:40:38:756',1,340.625,263.979156,2
1021,'2020/01/11 13:40:38:767',1,341.9375,262.96875,2
1022,'2020/01/11 13:40:38:777',1,342.8125,262.463531,2
1023,'2020/01/11 13:40:38:787',1,344.125,262.463531,2
1024,'2020/01/11 13:40:38:798',1,344.5625,262.463531,2
1025,'2020/01/11 13:40:38:808',1,345,261.958344,2
1026,'2020/01/11 13:40:38:818',1,345,261.958344,2
1027,'2020/01/11 13:40:38:828',1,345.4375,262.463531,2
1028,'2020/01/11 13:40:38:838',1,346.3125,262.463531,2
1029,'2020/01/11 13:40:38:849',1,347.1875,263.473969,2
1030,'2020/01/11 13:40:38:859',1,348.0625,264.484375,2
1031,'2020/01/11 13:40:38:869',1,348.5,265.494781,2
1032,'2020/01/11 13:40:38:880',1,348.5,266,2
1033,'2020/01/11 13:40:38:890',1,349.375,267.515625,2
1034,'2020/01/11 13:40:38:900',1,349.375,269.03125,2
1035,'2020/01/11 13:40:38:910',1,348.5,270.041687,2
1036,'2020/01/11 13:40:38:921',1,348.0625,271.557312,2
1037,'2020/01/11 13:40:38:931',1,347.1875,273.072937,2
1038,'2020/01/11 13:40:38:942',1,346.75,274.083313,2
1039,'2020/01/11 13:40:38:952',1,346.3125,275.09375,2
1040,'2020/01/11 13:40:38:963',1,346.75,276.609375,2
1041,'2020/01/11 13:40:38:973',1,346.75,277.114563,2
1042,'2020/01/11 13:40:38:983',1,347.1875,278.125,2
1043,'2020/01/11 13:40:38:994',1,347.625,278.630188,2
1044,'2020/01/11 13:40:39:004',1,347.625,279.640625,2
1045,'2020/01/11 13:40:39:015',1,347.625,280.651062,2
1046,'2020/01/11 13:40:39:025',1,347.625,281.661438,2
1047,'2020/01/11 13:40:39:035',1,347.1875,282.671875,2
1048,'2020/01/11 13:40:39:045',1,347.1875,282.671875,2
1049,'2020/01/11 13:40:39:056',1,346.75,284.1875,2
1050,'2020/01/11 13:40:39:066',1,346.3125,284.692688,2
1051,'2020/01/11 13:40:39:076',1,345.875,285.703125,2
1052,'2020/01/11 13:40:39:087',1,345.4375,287.723938,2
1053,'2020/01/11 13:40:39:097',1,345.4375,288.734375,2
1054,'2020/01/11 13:40:39:107',1,345.4375,289.744812,2
1055,'2020/01/11 13:40:39:118',1,345.4375,290.755188,2
1056,'2020/01/11 13:40:39:128',1,345.4375,292.270813,2
1057,'2020/01/11 13:40:39:139',1,345.4375,293.28125,2
1058,'2020/01/11 13:40:39:149',1,345,293.786438,2
1059,'2020/01/11 13:40:39:159',1,344.5625,294.291687,2
1060,'2020/01/11 13:40:39:169',1,344.125,295.302063,2
1061,'2020/01/11 13:40:39:180',1,344.125,296.3125,2
1062,'2020/01/11 13:40:39:190',1,344.125,297.322937,2
1063,'2020/01/11 13:40:39:200',1,344.5625,297.828125,2
1064,'2020/01/11 13:40:39:210',1,345,298.838562,2
1065,'2020/01/11 13:40:39:221',1,345.4375,299.848938,2
1066,'2020/01/11 13:40:39:231',1,346.3125,300.859375,2
1067,'2020/01/11 13:40:39:241',1,346.75,301.364563,2
1068,'2020/01/11 13:40:39:252',1,347.625,301.364563,2
1069,'2020/01/11 13:40:39:262',1,348.0625,301.869812,2
1070,'2020/01/11 13:40:39:272',1,348.5,301.869812,2
1071,'2020/01/11 13:40:39:283',1,348.9375,302.375,2
1072,'2020/01/11 13:40:39:293',1,348.9375,303.385437,2
1073,'2020/01/11 13:40:39:303',1,348.9375,304.395813,2
1074,'2020/01/11 13:40:39:314',1,349.375,304.901062,2
1075,'2020/01/11 13:40:39:324',1,349.375,305.40625,2
1076,'2020/01/11 13:40:39:334',1,348.9375,305.911438,2
1077,'2020/01/11 13:40:39:345',1,348.5,306.921875,2
1078,'2020/01/11 13:40:39:356',1,348.0625,307.932312,2
1079,'2020/01/11 13:40:39:366',1,348.0625,308.4375,2
1080,'2020/01/11 13:40:39:377',1,347.625,308.942688,2
1081,'2020/01/11 13:40:39:387',1,346.75,309.447937,2
1082,'2020/01/11 13:40:39:397',1,346.3125,309.953125,2
1083,'2020/01/11 13:40:39:407',1,346.3125,309.953125,2
1084,'2020/01/11 13:40:39:418',1,345.4375,310.458313,2
1085,'2020/01/11 13:40:39:428',1,344.125,310.963562,2
1086,'2020/01/11 13:40:39:438',1,343.25,310.458313,2
1087,'2020/01/11 13:40:39:449',1,339.75,309.953125,2
1088,'2020/01/11 13:40:39:459',1,338.4375,309.447937,2
1089,'2020/01/11 13:40:39:469',1,336.6875,309.447937,2
1090,'2020/01/11 13:40:39:479',1,335.8125,308.942688,2
1091,'2020/01/11 13:40:39:490',1,334.0625,309.447937,2
1092,'2020/01/11 13:40:39:500',1,333.1875,309.953125,2
1093,'2020/01/11 13:40:39:511',1,332.3125,310.458313,2
1094,'2020/01/11 13:40:39:521',1,331.4375,311.973938,2
1095,'2020/01/11 13:40:39:532',1,331,312.984375,2
1096,'2020/01/11 13:40:39:542',1,329.6875,312.984375,2
1097,'2020/01/11 13:40:39:552',1,328.375,313.489563,2
1098,'2020/01/11 13:40:39:562',1,326.625,314.5,2
1099,'2020/01/11 13:40:39:573',1,324.875,315.005188,2
1100,'2020/01/11 13:40:39:583',1,323.5625,316.015625,2
1101,'2020/01/11 13:40:39:594',1,321.375,316.520813,2
1102,'2020/01/11 13:40:39:604',1,320.5,317.026062,2
1103,'2020/01/11 13:40:39:614',1,319.1875,317.53125,2
1104,'2020/01/11 13:40:39:625',1,317.4375,318.036438,2
1105,'2020/01/11 13:40:39:635',1,317.4375,318.036438,2
1106,'2020/01/11 13:40:39:645',1,315.6875,318.541687,2
1107,'2020/01/11 13:40:39:656',1,314.375,319.552063,2
1108,'2020/01/11 13:40:39:666',1,313.5,319.552063,2
1109,'2020/01/11 13:40:39:677',1,312.1875,319.046875,2
1110,'2020/01/11 13:40:39:687',1,309.5625,319.046875,2
1111,'2020/01/11 13:40:39:697',1,307.8125,318.541687,2
1112,'2020/01/11 13:40:39:708',1,306.9375,318.541687,2
1113,'2020/01/11 13:40:39:718',1,306.9375,318.541687,2
1114,'2020/01/11 13:40:39:728',1,523.0625,318.541687,2
1115,'2020/01/11 13:40:39:739',1,523.0625,318.541687,2
1116,'2020/01/11 13:40:39:749',1,303.4375,318.541687,2
1117,'2020/01/11 13:40:39:759',1,302.125,318.541687,2
1118,'2020/01/11 13:40:39:769',1,300.8125,318.541687,2
1119,'2020/01/11 13:40:39:780',1,299.5,318.036438,2
1120,'2020/01/11 13:40:39:790',1,299.5,318.036438,2
1121,'2020/01/11 13:40:39:800',1,298.1875,318.036438,2
1122,'2020/01/11 13:40:39:810',1,296.4375,317.026062,2
1123,'2020/01/11 13:40:39:821',1,296,317.026062,2
1124,'2020/01/11 13:40:39:831',1,295.5625,317.026062,2
1125,'2020/01/11 13:40:39:841',1,294.6875,317.026062,2
1126,'2020/01/11 13:40:39:852',1,293.375,316.520813,2
1127,'2020/01/11 13:40:39:862',1,292.9375,316.520813,2
1128,'2020/01/11 13:40:39:872',1,292.0625,316.015625,2
1129,'2020/01/11 13:40:39:883',1,290.3125,316.015625,2
1130,'2020/01/11 13:40:39:893',1,289,315.510437,2
1131,'2020/01/11 13:40:39:903',1,288.125,315.005188,2
1132,'2020/01/11 13:40:39:913',1,286.375,314.5,2
1133,'2020/01/11 13:40:39:924',1,285.9375,314.5,2
1134,'2020/01/11 13:40:39:934',1,285.5,313.994812,2
1135,'2020/01/11 13:40:39:944',1,285.0625,313.489563,2
1136,'2020/01/11 13:40:39:955',1,284.1875,313.489563,2
1137,'2020/01/11 13:40:39:965',1,283.3125,313.489563,2
1138,'2020/01/11 13:40:39:975',1,282.875,313.489563,2
1139,'2020/01/11 13:40:39:985',1,282.4375,313.489563,2
1140,'2020/01/11 13:40:39:996',1,282,313.489563,2
1141,'2020/01/11 13:40:40:006',1,281.5625,313.489563,2
1142,'2020/01/11 13:40:40:016',1,279.8125,313.489563,2
1143,'2020/01/11 13:40:40:026',1,278.9375,313.489563,2
1144,'2020/01/11 13:40:40:037',1,278.5,313.489563,2
1145,'2020/01/11 13:40:40:047',1,278.5,313.489563,2
1146,'2020/01/11 13:40:40:057',1,278.0625,313.489563,2
1147,'2020/01/11 13:40:40:067',1,277.625,312.984375,2
1148,'2020/01/11 13:40:40:078',1,276.75,312.984375,2
1149,'2020/01/11 13:40:40:088',1,275.875,312.984375,2
1150,'2020/01/11 13:40:40:099',1,275.4375,313.489563,2
1151,'2020/01/11 13:40:40:109',1,275.4375,313.489563,2
1152,'2020/01/11 13:40:40:119',1,275,313.489563,2
1153,'2020/01/11 13:40:40:130',1,275,313.994812,2
1154,'2020/01/11 13:40:40:140',1,274.5625,313.994812,2
1155,'2020/01/11 13:40:40:150',1,272.375,315.510437,2
1156,'2020/01/11 13:40:40:161',1,272.375,315.510437,2
1157,'2020/01/11 13:40:40:171',1,271.5,316.015625,2
1158,'2020/01/11 13:40:40:181',1,271.5,315.510437,2
1159,'2020/01/11 13:40:40:192',1,271.0625,314.5,2
1160,'2020/01/11 13:40:40:202',1,268.875,313.489563,2
1161,'2020/01/11 13:40:40:212',1,268.4375,313.489563,2
1162,'2020/01/11 13:40:40:222',1,268.4375,312.984375,2
1163,'2020/01/11 13:40:40:233',1,268.4375,312.984375,2
1164,'2020/01/11 13:40:40:243',1,268.4375,312.984375,2
1165,'2020/01/11 13:40:40:253',1,391.375,312.479187,2
1166,'2020/01/11 13:40:40:264',1,267.5625,313.489563,2
1167,'2020/01/11 13:40:40:274',1,266.25,312.984375,2
1168,'2020/01/11 13:40:40:284',1,264.9375,311.973938,2
1169,'2020/01/11 13:40:40:294',1,264.5,310.458313,2
1170,'2020/01/11 13:40:40:305',1,264.0625,309.447937,2
1171,'2020/01/11 13:40:40:315',1,263.1875,308.942688,2
1172,'2020/01/11 13:40:40:326',1,262.75,307.932312,2
1173,'2020/01/11 13:40:40:336',1,262.75,306.416687,2
1174,'2020/01/11 13:40:40:347',1,262.75,305.911438,2
1175,'2020/01/11 13:40:40:357',1,262.75,305.40625,2
1176,'2020/01/11 13:40:40:367',1,262.3125,304.901062,2
1177,'2020/01/11 13:40:40:377',1,261.875,303.385437,2
1178,'2020/01/11 13:40:40:388',1,261.4375,301.869812,2
1179,'2020/01/11 13:40:40:398',1,261.4375,300.859375,2
1180,'2020/01/11 13:40:40:408',1,261,299.34375,2
1181,'2020/01/11 13:40:40:418',1,260.5625,297.828125,2
1182,'2020/01/11 13:40:40:429',1,260.5625,296.817688,2
1183,'2020/01/11 13:40:40:439',1,261,295.807312,2
1184,'2020/01/11 13:40:40:449',1,261.4375,293.786438,2
1185,'2020/01/11 13:40:40:459',1,261.875,293.28125,2
1186,'2020/01/11 13:40:40:470',1,262.3125,292.776062,2
1187,'2020/01/11 13:40:40:480',1,263.1875,291.260437,2
1188,'2020/01/11 13:40:40:490',1,264.0625,289.744812,2
1189,'2020/01/11 13:40:40:500',1,264.9375,289.239563,2
1190,'2020/01/11 13:40:40:511',1,265.8125,288.734375,2
1191,'2020/01/11 13:40:40:521',1,266.25,287.723938,2
1192,'2020/01/11 13:40:40:532',1,268.4375,286.713562,2
1193,'2020/01/11 13:40:40:542',1,269.75,286.208313,2
1194,'2020/01/11 13:40:40:552',1,272.375,285.703125,2
1195,'2020/01/11 13:40:40:562',1,274.5625,285.703125,2
1196,'2020/01/11 13:40:40:573',1,276.3125,285.197937,2
1197,'2020/01/11 13:40:40:583',1,278.0625,284.1875,2
1198,'2020/01/11 13:40:40:593',1,279.8125,283.177063,2
1199,'2020/01/11 13:40:40:604',1,280.25,282.166687,2
1200,'2020/01/11 13:40:40:614',1,281.125,281.661438,2
1201,'2020/01/11 13:40:40:625',1,404.5,280.145813,2
1202,'2020/01/11 13:40:40:635',1,283.3125,280.651062,2
1203,'2020/01/11 13:40:40:645',1,284.1875,280.651062,2
1204,'2020/01/11 13:40:40:656',1,286.375,280.145813,2
1205,'2020/01/11 13:40:40:666',1,287.25,279.640625,2
1206,'2020/01/11 13:40:40:676',1,289.4375,279.135437,2
1207,'2020/01/11 13:40:40:687',1,291.625,278.125,2
1208,'2020/01/11 13:40:40:697',1,292.9375,277.619812,2
1209,'2020/01/11 13:40:40:707',1,294.25,277.114563,2
1210,'2020/01/11 13:40:40:718',1,294.6875,276.104187,2
1211,'2020/01/11 13:40:40:728',1,295.125,274.588562,2
1212,'2020/01/11 13:40:40:739',1,296,274.083313,2
1213,'2020/01/11 13:40:40:749',1,296.875,274.083313,2
1214,'2020/01/11 13:40:40:759',1,297.75,273.578125,2
1215,'2020/01/11 13:40:40:769',1,299.0625,273.578125,2
1216,'2020/01/11 13:40:40:779',1,300.375,273.578125,2
1217,'2020/01/11 13:40:40:790',1,301.6875,273.072937,2
1218,'2020/01/11 13:40:40:800',1,302.5625,273.072937,2
1219,'2020/01/11 13:40:40:810',1,303.875,272.567688,2
1220,'2020/01/11 13:40:40:820',1,305.1875,271.557312,2
1221,'2020/01/11 13:40:40:831',1,305.1875,271.557312,2
1222,'2020/01/11 13:40:40:841',1,305.625,271.052063,2
1223,'2020/01/11 13:40:40:851',1,306.5,270.546875,2
1224,'2020/01/11 13:40:40:861',1,309.125,270.041687,2
1225,'2020/01/11 13:40:40:871',1,310,269.536438,2
1226,'2020/01/11 13:40:40:882',1,311.3125,269.03125,2
1227,'2020/01/11 13:40:40:892',1,311.75,269.03125,2
1228,'2020/01/11 13:40:40:902',1,312.1875,269.03125,2
1229,'2020/01/11 13:40:40:913',1,313.0625,269.03125,2
1230,'2020/01/11 13:40:40:923',1,313.9375,269.536438,2
1231,'2020/01/11 13:40:40:933',1,314.8125,269.536438,2
1232,'2020/01/11 13:40:40:943',1,315.6875,270.041687,2
1233,'2020/01/11 13:40:40:954',1,316.125,270.041687,2
1234,'2020/01/11 13:40:40:964',1,316.5625,270.041687,2
1235,'2020/01/11 13:40:40:974',1,317,270.546875,2
1236,'2020/01/11 13:40:40:985',1,317,272.0625,2
1237,'2020/01/11 13:40:40:995',1,317,273.072937,2
1238,'2020/01/11 13:40:41:005',1,317.4375,273.578125,2
1239,'2020/01/11 13:40:41:016',1,317.875,274.588562,2
1240,'2020/01/11 13:40:41:026',1,318.75,275.598938,2
1241,'2020/01/11 13:40:41:036',1,318.75,277.114563,2
1242,'2020/01/11 13:40:41:046',1,318.75,278.125,2
1243,'2020/01/11 13:40:41:057',1,318.75,279.640625,2
1244,'2020/01/11 13:40:41:067',1,318.75,281.15625,2
1245,'2020/01/11 13:40:41:077',1,318.3125,282.166687,2
1246,'2020/01/11 13:40:41:087',1,318.3125,284.1875,2
1247,'2020/01/11 13:40:41:098',1,317.875,285.197937,2
1248,'2020/01/11 13:40:41:108',1,317.875,286.713562,2
1249,'2020/01/11 13:40:41:118',1,317.875,288.734375,2
1250,'2020/01/11 13:40:41:129',1,317.4375,289.744812,2
1251,'2020/01/11 13:40:41:139',1,317,290.755188,2
1252,'2020/01/11 13:40:41:149',1,317,292.776062,2
1253,'2020/01/11 13:40:41:160',1,316.5625,293.28125,2
1254,'2020/01/11 13:40:41:170',1,316.125,293.786438,2
1255,'2020/01/11 13:40:41:180',1,315.25,295.302063,2
1256,'2020/01/11 13:40:41:191',1,314.8125,296.817688,2
1257,'2020/01/11 13:40:41:201',1,314.375,297.322937,2
1258,'2020/01/11 13:40:41:212',1,313.5,297.828125,2
1259,'2020/01/11 13:40:41:222',1,311.75,299.848938,2
1260,'2020/01/11 13:40:41:232',1,311.75,299.848938,2
1261,'2020/01/11 13:40:41:243',1,311.3125,300.354187,2
1262,'2020/01/11 13:40:41:253',1,310.875,300.859375,2
1263,'2020/01/11 13:40:41:263',1,310.4375,301.364563,2
1264,'2020/01/11 13:40:41:274',1,309.5625,301.364563,2
1265,'2020/01/11 13:40:41:284',1,308.25,301.364563,2
1266,'2020/01/11 13:40:41:294',1,307.8125,301.364563,2
1267,'2020/01/11 13:40:41:305',1,307.8125,301.364563,2
1268,'2020/01/11 13:40:41:316',1,306.9375,301.364563,2
1269,'2020/01/11 13:40:41:326',1,306.5,301.364563,2
1270,'2020/01/11 13:40:41:336',1,304.75,301.364563,2
1271,'2020/01/11 13:40:41:346',1,304.3125,301.364563,2
1272,'2020/01/11 13:40:41:357',1,303.875,301.364563,2
1273,'2020/01/11 13:40:41:367',1,303,301.364563,2
1274,'2020/01/11 13:40:41:377',1,302.125,301.364563,2
1275,'2020/01/11 13:40:41:387',1,301.25,301.364563,2
1276,'2020/01/11 13:40:41:398',1,299.9375,301.364563,2
1277,'2020/01/11 13:40:41:408',1,298.625,301.364563,2
1278,'2020/01/11 13:40:41:418',1,297.75,301.869812,2
1279,'2020/01/11 13:40:41:428',1,296.875,301.869812,2
1280,'2020/01/11 13:40:41:439',1,295.5625,301.869812,2
1281,'2020/01/11 13:40:41:449',1,294.6875,301.869812,2
1282,'2020/01/11 13:40:41:459',1,294.25,301.869812,2
1283,'2020/01/11 13:40:41:469',1,293.8125,301.364563,2
1284,'2020/01/11 13:40:41:480',1,292.9375,301.364563,2
1285,'2020/01/11 13:40:41:490',1,292.5,301.364563,2
1286,'2020/01/11 13:40:41:500',1,291.1875,301.869812,2
1287,'2020/01/11 13:40:41:511',1,289.875,302.375,2
1288,'2020/01/11 13:40:41:521',1,289.4375,303.890625,2
1289,'2020/01/11 13:40:41:531',1,288.125,304.901062,2
1290,'2020/01/11 13:40:41:542',1,286.375,305.40625,2
1291,'2020/01/11 13:40:41:552',1,285.9375,305.911438,2
1292,'2020/01/11 13:40:41:562',1,284.625,306.416687,2
1293,'2020/01/11 13:40:41:573',1,283.3125,306.416687,2
1294,'2020/01/11 13:40:41:583',1,282.4375,305.911438,2
1295,'2020/01/11 13:40:41:593',1,282,305.911438,2
1296,'2020/01/11 13:40:41:604',1,280.25,305.40625,2
1297,'2020/01/11 13:40:41:614',1,280.25,305.40625,2
1298,'2020/01/11 13:40:41:624',1,279.375,305.40625,2
1299,'2020/01/11 13:40:41:634',1,278.9375,304.901062,2
1300,'2020/01/11 13:40:41:645',1,276.3125,304.901062,2
1301,'2020/01/11 13:40:41:655',1,275.4375,305.40625,2
1302,'2020/01/11 13:40:41:665',1,274.5625,305.911438,2
1303,'2020/01/11 13:40:41:676',1,273.25,306.416687,2
1304,'2020/01/11 13:40:41:686',1,271.9375,307.427063,2
1305,'2020/01/11 13:40:41:696',1,271.5,308.4375,2
1306,'2020/01/11 13:40:41:706',1,269.3125,308.942688,2
1307,'2020/01/11 13:40:41:717',1,268.4375,309.447937,2
1308,'2020/01/11 13:40:41:727',1,389.625,308.4375,2
1309,'2020/01/11 13:40:41:738',1,267.125,309.447937,2
1310,'2020/01/11 13:40:41:748',1,523.0625,309.447937,2
1311,'2020/01/11 13:40:41:759',1,264.5,309.447937,2
1312,'2020/01/11 13:40:41:769',1,262.75,309.447937,2
1313,'2020/01/11 13:40:41:779',1,261.4375,309.447937,2
1314,'2020/01/11 13:40:41:789',1,261.4375,309.447937,2
1315,'2020/01/11 13:40:41:800',1,260.125,308.942688,2
1316,'2020/01/11 13:40:41:810',1,258.8125,308.4375,2
1317,'2020/01/11 13:40:41:821',1,257.9375,307.932312,2
1318,'2020/01/11 13:40:41:831',1,257.5,307.427063,2
1319,'2020/01/11 13:40:41:841',1,257.5,306.921875,2
1320,'2020/01/11 13:40:41:852',1,257.0625,306.416687,2
1321,'2020/01/11 13:40:41:862',1,255.75,306.416687,2
1322,'2020/01/11 13:40:41:872',1,254.875,305.911438,2
1323,'2020/01/11 13:40:41:882',1,377.8125,304.395813,2
1324,'2020/01/11 13:40:41:892',1,254,305.40625,2
1325,'2020/01/11 13:40:41:903',1,253.5625,305.40625,2
1326,'2020/01/11 13:40:41:913',1,252.25,305.40625,2
1327,'2020/01/11 13:40:41:923',1,251.375,305.40625,2
1328,'2020/01/11 13:40:41:933',1,250.9375,304.901062,2
1329,'2020/01/11 13:40:41:944',1,250.9375,303.385437,2
1330,'2020/01/11 13:40:41:954',1,250.5,302.375,2
1331,'2020/01/11 13:40:41:965',1,250.5,301.364563,2
1332,'2020/01/11 13:40:41:975',1,250.9375,300.859375,2
1333,'2020/01/11 13:40:41:985',1,250.9375,299.848938,2
1334,'2020/01/11 13:40:41:996',1,250.5,298.333313,2
1335,'2020/01/11 13:40:42:006',1,249.625,297.828125,2
1336,'2020/01/11 13:40:42:017',1,249.1875,297.322937,2
1337,'2020/01/11 13:40:42:027',1,248.75,295.302063,2
1338,'2020/01/11 13:40:42:038',1,248.3125,294.291687,2
1339,'2020/01/11 13:40:42:048',1,247.875,293.28125,2
1340,'2020/01/11 13:40:42:058',1,247.875,292.776062,2
1341,'2020/01/11 13:40:42:068',1,248.3125,291.765625,2
1342,'2020/01/11 13:40:42:078',1,248.75,290.25,2
1343,'2020/01/11 13:40:42:089',1,249.1875,289.239563,2
1344,'2020/01/11 13:40:42:099',1,249.625,288.229187,2
1345,'2020/01/11 13:40:42:109',1,249.625,286.208313,2
1346,'2020/01/11 13:40:42:119',1,249.625,282.166687,2
1347,'2020/01/11 13:40:42:130',1,249.625,281.15625,2
1348,'2020/01/11 13:40:42:140',1,249.625,281.15625,2
1349,'2020/01/11 13:40:42:150',1,249.625,278.630188,2
1350,'2020/01/11 13:40:42:160',1,249.625,277.114563,2
1351,'2020/01/11 13:40:42:171',1,250.0625,275.598938,2
1352,'2020/01/11 13:40:42:181',1,251.8125,272.567688,2
1353,'2020/01/11 13:40:42:191',1,252.6875,271.052063,2
1354,'2020/01/11 13:40:42:201',1,376.0625,268.526062,2
1355,'2020/01/11 13:40:42:211',1,376.0625,268.526062,2
1356,'2020/01/11 13:40:42:222',1,378.25,266,2
1357,'2020/01/11 13:40:42:232',1,257.0625,266,2
1358,'2020/01/11 13:40:42:242',1,257.9375,264.989594,2
1359,'2020/01/11 13:40:42:252',1,259.25,263.979156,2
1360,'2020/01/11 13:40:42:262',1,259.25,262.96875,2
1361,'2020/01/11 13:40:42:273',1,259.25,262.96875,2
1362,'2020/01/11 13:40:42:283',1,259.6875,261.958344,2
1363,'2020/01/11 13:40:42:293',1,523.9375,261.453125,2
1364,'2020/01/11 13:40:42:304',1,262.75,260.442719,2
1365,'2020/01/11 13:40:42:314',1,263.625,259.9375,2
1366,'2020/01/11 13:40:42:324',1,264.9375,259.432281,2
1367,'2020/01/11 13:40:42:335',1,266.25,258.927094,2
1368,'2020/01/11 13:40:42:345',1,266.6875,258.927094,2
1369,'2020/01/11 13:40:42:355',1,267.5625,258.421875,2
1370,'2020/01/11 13:40:42:365',1,268.875,257.916656,2
1371,'2020/01/11 13:40:42:376',1,270.1875,258.421875,2
1372,'2020/01/11 13:40:42:386',1,271.0625,258.421875,2
1373,'2020/01/11 13:40:42:396',1,272.8125,258.421875,2
1374,'2020/01/11 13:40:42:407',1,274.125,258.421875,2
1375,'2020/01/11 13:40:42:417',1,275.875,258.421875,2
1376,'2020/01/11 13:40:42:427',1,277.1875,258.421875,2
1377,'2020/01/11 13:40:42:437',1,280.25,258.927094,2
1378,'2020/01/11 13:40:42:447',1,281.5625,259.432281,2
1379,'2020/01/11 13:40:42:458',1,283.75,259.9375,2
1380,'2020/01/11 13:40:42:468',1,285.0625,260.442719,2
1381,'2020/01/11 13:40:42:478',1,286.375,260.947906,2
1382,'2020/01/11 13:40:42:488',1,287.25,260.947906,2
1383,'2020/01/11 13:40:42:499',1,288.125,261.453125,2
1384,'2020/01/11 13:40:42:509',1,288.5625,261.453125,2
1385,'2020/01/11 13:40:42:519',1,289.875,261.958344,2
1386,'2020/01/11 13:40:42:529',1,290.75,261.958344,2
1387,'2020/01/11 13:40:42:540',1,292.0625,261.958344,2
1388,'2020/01/11 13:40:42:550',1,293.375,261.958344,2
1389,'2020/01/11 13:40:42:560',1,294.6875,261.453125,2
1390,'2020/01/11 13:40:42:570',1,296.4375,261.958344,2
1391,'2020/01/11 13:40:42:581',1,298.1875,261.958344,2
1392,'2020/01/11 13:40:42:591',1,299.9375,262.463531,2
1393,'2020/01/11 13:40:42:601',1,301.25,262.463531,2
1394,'2020/01/11 13:40:42:611',1,302.5625,262.96875,2
1395,'2020/01/11 13:40:42:622',1,303.875,263.473969,2
1396,'2020/01/11 13:40:42:632',1,305.1875,263.979156,2
1397,'2020/01/11 13:40:42:642',1,305.625,264.484375,2
1398,'2020/01/11 13:40:42:653',1,306.9375,264.484375,2
1399,'2020/01/11 13:40:42:663',1,308.6875,264.484375,2
1400,'2020/01/11 13:40:42:673',1,309.5625,264.484375,2
1401,'2020/01/11 13:40:42:683',1,311.3125,264.989594,2
1402,'2020/01/11 13:40:42:693',1,312.625,265.494781,2
1403,'2020/01/11 13:40:42:704',1,313.9375,266,2
1404,'2020/01/11 13:40:42:714',1,315.25,266,2
1405,'2020/01/11 13:40:42:724',1,316.125,266.505188,2
1406,'2020/01/11 13:40:42:734',1,317.4375,267.010437,2
1407,'2020/01/11 13:40:42:745',1,317.875,268.020813,2
1408,'2020/01/11 13:40:42:755',1,318.3125,268.526062,2
1409,'2020/01/11 13:40:42:766',1,318.75,269.03125,2
1410,'2020/01/11 13:40:42:776',1,319.625,270.041687,2
1411,'2020/01/11 13:40:42:787',1,320.0625,271.052063,2
1412,'2020/01/11 13:40:42:797',1,321.8125,272.0625,2
1413,'2020/01/11 13:40:42:807',1,322.6875,272.567688,2
1414,'2020/01/11 13:40:42:817',1,324.875,273.072937,2
1415,'2020/01/11 13:40:42:828',1,325.75,273.578125,2
1416,'2020/01/11 13:40:42:838',1,326.1875,274.083313,2
1417,'2020/01/11 13:40:42:848',1,447.375,273.578125,2
1418,'2020/01/11 13:40:42:858',1,326.1875,275.598938,2
1419,'2020/01/11 13:40:42:869',1,326.1875,276.609375,2
1420,'2020/01/11 13:40:42:879',1,326.1875,277.114563,2
1421,'2020/01/11 13:40:42:889',1,326.1875,277.619812,2
1422,'2020/01/11 13:40:42:900',1,325.75,278.630188,2
1423,'2020/01/11 13:40:42:910',1,324.875,280.651062,2
1424,'2020/01/11 13:40:42:920',1,324,281.661438,2
1425,'2020/01/11 13:40:42:930',1,410.1875,280.145813,2
1426,'2020/01/11 13:40:47:648',1,407.5625,269.536438,3
1427,'2020/01/11 13:40:47:658',1,408,270.546875,3
1428,'2020/01/11 13:40:47:668',1,408,271.052063,3
1429,'2020/01/11 13:40:47:679',1,408,272.567688,3
1430,'2020/01/11 13:40:47:689',1,407.5625,274.083313,3
1431,'2020/01/11 13:40:47:700',1,407.5625,275.598938,3
1432,'2020/01/11 13:40:47:710',1,408.875,276.609375,3
1433,'2020/01/11 13:40:47:720',1,409.75,277.114563,3
1434,'2020/01/11 13:40:47:731',1,411.9375,277.114563,3
1435,'2020/01/11 13:40:47:741',1,412.8125,277.114563,3
