@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
916,'2020/01/12 17:34:06:896',2,394.4375,285.703125,2
917,'2020/01/12 17:34:06:906',2,398.375,293.28125,2
918,'2020/01/12 17:34:06:916',2,402.3125,300.354187,2
919,'2020/01/12 17:34:06:927',2,405.8125,306.416687,2
920,'2020/01/12 17:34:06:937',2,408.875,310.963562,2
921,'2020/01/12 17:34:06:948',2,412.375,313.994812,2
922,'2020/01/12 17:34:06:958',2,415.875,315.510437,2
923,'2020/01/12 17:34:06:968',2,419.375,317.026062,2
924,'2020/01/12 17:34:06:979',2,422.875,319.046875,2
925,'2020/01/12 17:34:06:989',2,428.125,321.572937,2
926,'2020/01/12 17:34:07:000',2,433.375,324.098938,2
927,'2020/01/12 17:34:07:010',2,439.9375,326.625,2
928,'2020/01/12 17:34:07:020',2,447.375,328.645813,2
929,'2020/01/12 17:34:07:031',2,454.375,330.161438,2
930,'2020/01/12 17:34:07:041',2,461.375,330.666687,2
931,'2020/01/12 17:34:07:051',2,468.375,330.666687,2
932,'2020/01/12 17:34:07:062',2,474.5,328.645813,2
933,'2020/01/12 17:34:07:073',2,480.1875,325.614563,2
934,'2020/01/12 17:34:07:083',2,486.3125,321.572937,2
935,'2020/01/12 17:34:07:094',2,491.5625,316.520813,2
936,'2020/01/12 17:34:07:104',2,497.25,311.973938,2
937,'2020/01/12 17:34:07:115',2,508.1875,303.890625,2
938,'2020/01/12 17:34:07:125',2,513.875,299.848938,2
939,'2020/01/12 17:34:07:135',2,513.875,299.848938,2
940,'2020/01/12 17:34:07:146',2,519.125,294.796875,2
941,'2020/01/12 17:34:07:156',2,519.125,294.796875,2
942,'2020/01/12 17:34:07:166',2,523.5,289.239563,2
943,'2020/01/12 17:34:07:176',2,536.1875,269.536438,2
944,'2020/01/12 17:34:07:187',2,536.1875,269.536438,2
945,'2020/01/12 17:34:07:197',2,539.6875,262.463531,2
946,'2020/01/12 17:34:07:207',2,542.75,255.390625,2
947,'2020/01/12 17:34:07:218',2,545.8125,248.317719,2
948,'2020/01/12 17:34:07:229',2,547.5625,240.739594,2
949,'2020/01/12 17:34:07:239',2,550.1875,228.109375,2
950,'2020/01/12 17:34:07:249',2,551.0625,221.541656,2
951,'2020/01/12 17:34:07:260',2,552.375,214.973969,2
952,'2020/01/12 17:34:07:270',2,551.9375,207.395844,2
953,'2020/01/12 17:34:07:280',2,550.625,199.817719,2
954,'2020/01/12 17:34:07:300',2,548.4375,188.197906,2
955,'2020/01/12 17:34:07:310',2,544.5,175.567719,2
956,'2020/01/12 17:34:07:320',2,541.875,169,2
957,'2020/01/12 17:34:07:330',2,538.375,162.9375,2
958,'2020/01/12 17:34:07:341',2,533.125,156.369797,2
959,'2020/01/12 17:34:07:351',2,527.4375,151.317703,2
960,'2020/01/12 17:34:07:362',2,520.875,145.760422,2
961,'2020/01/12 17:34:07:372',2,513.4375,140.708328,2
962,'2020/01/12 17:34:07:382',2,504.6875,136.161453,2
963,'2020/01/12 17:34:07:393',2,496.8125,133.130203,2
964,'2020/01/12 17:34:07:403',2,489.8125,130.604172,2
965,'2020/01/12 17:34:07:414',2,483.25,128.583328,2
966,'2020/01/12 17:34:07:424',2,478,127.067703,2
967,'2020/01/12 17:34:07:434',2,471.875,126.5625,2
968,'2020/01/12 17:34:07:445',2,466.1875,126.5625,2
969,'2020/01/12 17:34:12:162',3,509.9375,255.895844,3
970,'2020/01/12 17:34:12:172',3,509.9375,255.390625,3
971,'2020/01/12 17:34:12:183',3,509.9375,255.390625,3
972,'2020/01/12 17:34:12:193',3,510.375,255.390625,3
973,'2020/01/12 17:34:12:203',3,511.25,255.895844,3
974,'2020/01/12 17:34:12:214',3,513,256.401031,3
975,'2020/01/12 17:34:12:224',3,513.4375,257.916656,3
976,'2020/01/12 17:34:12:234',3,513.875,259.9375,3
977,'2020/01/12 17:34:12:245',3,512.5625,261.958344,3
978,'2020/01/12 17:34:12:255',3,508.625,266.505188,3
979,'2020/01/12 17:34:12:266',3,506.875,268.020813,3
980,'2020/01/12 17:34:12:276',3,523.5,268.020813,3
981,'2020/01/12 17:34:12:286',3,505.5625,269.03125,3
982,'2020/01/12 17:34:12:297',3,505.5625,270.041687,3
983,'2020/01/12 17:34:12:307',3,509.5,272.0625,3
984,'2020/01/12 17:34:12:317',3,512.5625,274.083313,3
985,'2020/01/12 17:34:12:328',3,512.5625,274.083313,3
986,'2020/01/12 17:34:12:338',3,516.0625,276.104187,3
987,'2020/01/12 17:34:12:349',3,520,278.125,3
988,'2020/01/12 17:34:12:359',3,520.4375,278.630188,3
989,'2020/01/12 17:34:12:369',3,520.4375,278.630188,3
990,'2020/01/12 17:34:12:380',3,519.5625,279.640625,3
991,'2020/01/12 17:34:12:390',3,518.6875,280.145813,3
992,'2020/01/12 17:34:12:400',3,517.8125,281.15625,3
993,'2020/01/12 17:34:12:410',3,517.8125,281.15625,3
994,'2020/01/12 17:34:12:421',3,517.8125,282.166687,3
995,'2020/01/12 17:34:12:431',3,519.125,282.166687,3
996,'2020/01/12 17:34:12:441',3,520.875,280.145813,3
997,'2020/01/12 17:34:12:452',3,522.625,278.630188,3
998,'2020/01/12 17:34:12:462',3,523.5,276.609375,3
999,'2020/01/12 17:34:12:472',3,523.9375,275.598938,3
1000,'2020/01/12 17:34:12:483',3,523.0625,274.588562,3
1001,'2020/01/12 17:34:12:493',3,521.75,274.083313,3
1002,'2020/01/12 17:34:12:503',3,519.5625,273.578125,3
1003,'2020/01/12 17:34:12:514',3,516.0625,273.578125,3
1004,'2020/01/12 17:34:12:524',3,513.4375,273.072937,3
1005,'2020/01/12 17:34:12:535',3,510.8125,272.567688,3
1006,'2020/01/12 17:34:12:545',3,509.0625,272.567688,3
1007,'2020/01/12 17:34:12:556',3,507.75,273.072937,3
1008,'2020/01/12 17:34:12:566',3,506.4375,274.588562,3
1009,'2020/01/12 17:34:12:577',3,505.5625,276.104187,3
1010,'2020/01/12 17:34:12:587',3,504.25,278.630188,3
1011,'2020/01/12 17:34:12:597',3,502.0625,280.651062,3
1012,'2020/01/12 17:34:12:608',3,499.4375,283.682312,3
1013,'2020/01/12 17:34:12:618',3,496.375,285.703125,3
1014,'2020/01/12 17:34:12:629',3,493.75,288.229187,3
1015,'2020/01/12 17:34:12:639',3,491.5625,289.239563,3
1016,'2020/01/12 17:34:12:649',3,489.8125,289.744812,3
1017,'2020/01/12 17:34:12:660',3,488.5,289.239563,3
1018,'2020/01/12 17:34:12:670',3,488.5,289.239563,3
1019,'2020/01/12 17:34:12:680',3,487.625,288.734375,3
1020,'2020/01/12 17:34:12:691',3,486.75,288.229187,3
1021,'2020/01/12 17:34:12:701',3,486.3125,288.734375,3
1022,'2020/01/12 17:34:12:711',3,485,289.239563,3
1023,'2020/01/12 17:34:12:722',3,483.25,290.25,3
1024,'2020/01/12 17:34:12:732',3,481.0625,290.755188,3
1025,'2020/01/12 17:34:12:743',3,479.75,291.260437,3
1026,'2020/01/12 17:34:12:753',3,477.5625,290.25,3
1027,'2020/01/12 17:34:12:763',3,476.6875,288.734375,3
1028,'2020/01/12 17:34:12:774',3,476.25,287.21875,3
1029,'2020/01/12 17:34:12:784',3,475.375,284.692688,3
1030,'2020/01/12 17:34:12:794',3,476.25,282.671875,3
1031,'2020/01/12 17:34:12:805',3,475.8125,280.651062,3
1032,'2020/01/12 17:34:12:815',3,475.8125,280.145813,3
1033,'2020/01/12 17:34:12:825',3,475.8125,279.640625,3
1034,'2020/01/12 17:34:12:836',3,474.9375,280.145813,3
1035,'2020/01/12 17:34:12:846',3,473.625,280.651062,3
1036,'2020/01/12 17:34:12:857',3,472.75,281.15625,3
1037,'2020/01/12 17:34:12:867',3,471.875,281.661438,3
1038,'2020/01/12 17:34:12:878',3,470.125,282.166687,3
1039,'2020/01/12 17:34:12:888',3,469.25,283.177063,3
1040,'2020/01/12 17:34:12:899',3,467.5,284.1875,3
1041,'2020/01/12 17:34:12:909',3,465.75,284.692688,3
1042,'2020/01/12 17:34:12:919',3,464.875,286.208313,3
1043,'2020/01/12 17:34:12:930',3,465.3125,287.21875,3
1044,'2020/01/12 17:34:12:940',3,465.3125,288.229187,3
1045,'2020/01/12 17:34:12:951',3,465.75,288.734375,3
1046,'2020/01/12 17:34:12:961',3,466.625,289.239563,3
1047,'2020/01/12 17:34:12:971',3,467.9375,289.744812,3
1048,'2020/01/12 17:34:12:982',3,469.6875,290.25,3
1049,'2020/01/12 17:34:12:992',3,469.6875,290.25,3
1050,'2020/01/12 17:34:13:002',3,470.5625,291.260437,3
1051,'2020/01/12 17:34:13:013',3,472.3125,292.270813,3
1052,'2020/01/12 17:34:13:023',3,473.1875,292.776062,3
1053,'2020/01/12 17:34:13:034',3,476.6875,293.786438,3
1054,'2020/01/12 17:34:13:044',3,479.3125,294.796875,3
1055,'2020/01/12 17:34:13:054',3,479.3125,294.796875,3
1056,'2020/01/12 17:34:13:065',3,522.625,295.302063,3
1057,'2020/01/12 17:34:13:075',3,487.1875,295.302063,3
1058,'2020/01/12 17:34:13:085',3,488.5,294.291687,3
1059,'2020/01/12 17:34:13:096',3,489.8125,293.28125,3
1060,'2020/01/12 17:34:13:106',3,490.6875,291.765625,3
1061,'2020/01/12 17:34:13:116',3,491.5625,289.744812,3
1062,'2020/01/12 17:34:13:127',3,492,287.723938,3
1063,'2020/01/12 17:34:13:137',3,492.4375,284.692688,3
1064,'2020/01/12 17:34:13:147',3,493.75,282.166687,3
1065,'2020/01/12 17:34:13:158',3,495.0625,279.135437,3
1066,'2020/01/12 17:34:13:168',3,495.9375,276.609375,3
1067,'2020/01/12 17:34:13:178',3,498.5625,274.083313,3
1068,'2020/01/12 17:34:13:189',3,500.3125,272.0625,3
1069,'2020/01/12 17:34:13:199',3,502.0625,269.536438,3
1070,'2020/01/12 17:34:13:209',3,503.8125,268.020813,3
1071,'2020/01/12 17:34:13:220',3,503.8125,266,3
1072,'2020/01/12 17:34:13:230',3,503.375,263.979156,3
1073,'2020/01/12 17:34:13:240',3,501.625,262.463531,3
1074,'2020/01/12 17:34:13:251',3,498.5625,260.442719,3
1075,'2020/01/12 17:34:13:261',3,495.9375,258.927094,3
1076,'2020/01/12 17:34:13:271',3,491.5625,257.411469,3
1077,'2020/01/12 17:34:13:282',3,486.75,255.895844,3
1078,'2020/01/12 17:34:13:292',3,483.25,254.885406,3
1079,'2020/01/12 17:34:13:303',3,480.1875,254.885406,3
1080,'2020/01/12 17:34:13:313',3,477.125,254.885406,3
1081,'2020/01/12 17:34:13:323',3,474.9375,255.390625,3
1082,'2020/01/12 17:34:13:334',3,471.4375,255.895844,3
1083,'2020/01/12 17:34:13:344',3,467.9375,256.401031,3
1084,'2020/01/12 17:34:13:354',3,463.5625,256.401031,3
1085,'2020/01/12 17:34:13:365',3,459.625,257.411469,3
1086,'2020/01/12 17:34:13:375',3,456.125,258.421875,3
1087,'2020/01/12 17:34:13:386',3,453.0625,259.432281,3
1088,'2020/01/12 17:34:13:396',3,448.6875,260.442719,3
1089,'2020/01/12 17:34:13:407',3,445.625,261.958344,3
1090,'2020/01/12 17:34:13:417',3,442.125,263.979156,3
1091,'2020/01/12 17:34:13:428',3,439.0625,266.505188,3
1092,'2020/01/12 17:34:13:438',3,432.0625,272.567688,3
1093,'2020/01/12 17:34:13:448',3,428.5625,275.598938,3
1094,'2020/01/12 17:34:13:459',3,428.5625,275.598938,3
1095,'2020/01/12 17:34:13:469',3,425.0625,278.630188,3
1096,'2020/01/12 17:34:13:479',3,422,281.15625,3
1097,'2020/01/12 17:34:13:490',3,416.75,285.703125,3
1098,'2020/01/12 17:34:13:500',3,415.4375,288.229187,3
1099,'2020/01/12 17:34:13:511',3,413.6875,290.25,3
1100,'2020/01/12 17:34:13:521',3,413.25,293.28125,3
1101,'2020/01/12 17:34:13:531',3,413.25,296.3125,3
1102,'2020/01/12 17:34:13:542',3,414.5625,299.848938,3
1103,'2020/01/12 17:34:13:552',3,415.4375,303.385437,3
1104,'2020/01/12 17:34:13:562',3,416.3125,306.416687,3
1105,'2020/01/12 17:34:13:573',3,416.3125,309.447937,3
1106,'2020/01/12 17:34:13:583',3,416.75,311.973938,3
1107,'2020/01/12 17:34:13:593',3,418.5,313.994812,3
1108,'2020/01/12 17:34:13:604',3,420.25,316.015625,3
1109,'2020/01/12 17:34:13:614',3,423.3125,318.036438,3
1110,'2020/01/12 17:34:13:625',3,426.375,320.057312,3
1111,'2020/01/12 17:34:13:635',3,429.875,321.572937,3
1112,'2020/01/12 17:34:13:645',3,433.375,324.098938,3
1113,'2020/01/12 17:34:13:656',3,437.3125,326.625,3
1114,'2020/01/12 17:34:13:666',3,441.6875,329.151062,3
1115,'2020/01/12 17:34:13:676',3,446.0625,330.666687,3
1116,'2020/01/12 17:34:13:687',3,450,332.182312,3
1117,'2020/01/12 17:34:13:697',3,453.9375,332.6875,3
1118,'2020/01/12 17:34:13:707',3,458.3125,332.6875,3
1119,'2020/01/12 17:34:13:718',3,462.6875,332.182312,3
1120,'2020/01/12 17:34:13:728',3,467.5,331.171875,3
1121,'2020/01/12 17:34:13:739',3,478,328.645813,3
1122,'2020/01/12 17:34:13:749',3,478,328.645813,3
1123,'2020/01/12 17:34:13:760',3,484.5625,326.119812,3
1124,'2020/01/12 17:34:13:770',3,488.9375,324.604187,3
1125,'2020/01/12 17:34:13:780',3,491.5625,323.088562,3
1126,'2020/01/12 17:34:13:791',3,494.1875,321.067688,3
1127,'2020/01/12 17:34:13:801',3,495.5,318.541687,3
1128,'2020/01/12 17:34:13:811',3,499.4375,313.994812,3
1129,'2020/01/12 17:34:13:822',3,499.4375,313.994812,3
1130,'2020/01/12 17:34:13:832',3,501.1875,311.46875,3
1131,'2020/01/12 17:34:13:843',3,502.9375,308.942688,3
1132,'2020/01/12 17:34:13:853',3,504.6875,306.416687,3
1133,'2020/01/12 17:34:13:863',3,509.5,299.34375,3
1134,'2020/01/12 17:34:13:874',3,512.5625,295.302063,3
1135,'2020/01/12 17:34:13:884',3,515.625,291.260437,3
1136,'2020/01/12 17:34:13:895',3,517.375,287.723938,3
1137,'2020/01/12 17:34:13:905',3,519.125,284.1875,3
1138,'2020/01/12 17:34:13:915',3,519.125,280.651062,3
1139,'2020/01/12 17:34:13:926',3,519.125,278.630188,3
1140,'2020/01/12 17:34:13:936',3,517.375,276.609375,3
1141,'2020/01/12 17:34:13:947',3,515.625,275.598938,3
1142,'2020/01/12 17:34:13:957',3,513,274.588562,3
1143,'2020/01/12 17:34:13:967',3,512.125,273.072937,3
1144,'2020/01/12 17:34:13:978',3,510.375,272.0625,3
1145,'2020/01/12 17:34:13:988',3,508.625,270.546875,3
1146,'2020/01/12 17:34:13:999',3,506.4375,269.03125,3
1147,'2020/01/12 17:34:14:010',3,504.6875,267.515625,3
1148,'2020/01/12 17:34:14:020',3,502.0625,265.494781,3
1149,'2020/01/12 17:34:14:030',3,499,263.979156,3
1150,'2020/01/12 17:34:14:041',3,495.0625,262.463531,3
1151,'2020/01/12 17:34:14:051',3,491.125,260.947906,3
1152,'2020/01/12 17:34:14:062',3,486.75,259.9375,3
1153,'2020/01/12 17:34:14:072',3,482.8125,259.432281,3
1154,'2020/01/12 17:34:14:082',3,479.3125,259.432281,3
1155,'2020/01/12 17:34:14:093',3,475.8125,258.927094,3
1156,'2020/01/12 17:34:14:103',3,468.8125,257.916656,3
1157,'2020/01/12 17:34:14:114',3,465.75,257.411469,3
1158,'2020/01/12 17:34:14:124',3,462.25,256.90625,3
1159,'2020/01/12 17:34:14:134',3,462.25,256.90625,3
1160,'2020/01/12 17:34:14:145',3,454.375,256.401031,3
1161,'2020/01/12 17:34:14:155',3,449.125,256.90625,3
1162,'2020/01/12 17:34:14:166',3,445.1875,257.916656,3
1163,'2020/01/12 17:34:14:176',3,441.25,258.927094,3
1164,'2020/01/12 17:34:14:186',3,437.3125,260.442719,3
1165,'2020/01/12 17:34:14:196',3,434.6875,261.453125,3
1166,'2020/01/12 17:34:14:207',3,432.5,262.96875,3
1167,'2020/01/12 17:34:14:217',3,430.3125,263.979156,3
1168,'2020/01/12 17:34:14:228',3,427.6875,264.989594,3
1169,'2020/01/12 17:34:14:238',3,425.9375,266.505188,3
1170,'2020/01/12 17:34:14:248',3,423.3125,268.020813,3
1171,'2020/01/12 17:34:14:259',3,422,269.03125,3
1172,'2020/01/12 17:34:14:269',3,420.25,270.546875,3
1173,'2020/01/12 17:34:14:280',3,419.375,272.0625,3
1174,'2020/01/12 17:34:14:290',3,417.1875,273.578125,3
1175,'2020/01/12 17:34:14:301',3,416.75,275.09375,3
1176,'2020/01/12 17:34:14:311',3,415.875,276.609375,3
1177,'2020/01/12 17:34:14:321',3,415.4375,278.630188,3
1178,'2020/01/12 17:34:14:332',3,414.125,280.651062,3
1179,'2020/01/12 17:34:14:343',3,413.6875,282.166687,3
1180,'2020/01/12 17:34:14:353',3,413.25,283.682312,3
1181,'2020/01/12 17:34:14:363',3,412.8125,284.692688,3
1182,'2020/01/12 17:34:14:374',3,412.8125,285.703125,3
1183,'2020/01/12 17:34:14:384',3,413.25,285.703125,3
1184,'2020/01/12 17:34:14:394',3,413.25,286.208313,3
1185,'2020/01/12 17:34:14:405',3,413.6875,287.21875,3
1186,'2020/01/12 17:34:14:415',3,413.25,287.723938,3
1187,'2020/01/12 17:34:14:425',3,412.8125,288.229187,3
1188,'2020/01/12 17:34:14:436',3,412.8125,289.239563,3
1189,'2020/01/12 17:34:14:446',3,411.5,291.765625,3
1190,'2020/01/12 17:34:14:457',3,411.5,291.765625,3
1191,'2020/01/12 17:34:14:467',3,523.9375,293.28125,3
1192,'2020/01/12 17:34:14:478',3,523.5,294.796875,3
1193,'2020/01/12 17:34:14:488',3,407.125,297.828125,3
1194,'2020/01/12 17:34:14:498',3,407.125,297.828125,3
1195,'2020/01/12 17:34:14:508',3,407.125,299.34375,3
1196,'2020/01/12 17:34:14:519',3,407.5625,300.859375,3
1197,'2020/01/12 17:34:14:529',3,408.875,301.364563,3
1198,'2020/01/12 17:34:14:540',3,409.75,302.375,3
1199,'2020/01/12 17:34:14:550',3,411.0625,303.890625,3
1200,'2020/01/12 17:34:14:561',3,413.6875,308.4375,3
1201,'2020/01/12 17:34:14:571',3,415.4375,310.963562,3
1202,'2020/01/12 17:34:14:581',3,416.3125,313.489563,3
1203,'2020/01/12 17:34:14:592',3,417.1875,316.015625,3
1204,'2020/01/12 17:34:14:602',3,418.9375,317.53125,3
1205,'2020/01/12 17:34:14:612',3,421.125,318.541687,3
1206,'2020/01/12 17:34:14:623',3,423.75,318.541687,3
1207,'2020/01/12 17:34:14:633',3,428.125,319.046875,3
1208,'2020/01/12 17:34:14:644',3,431.625,318.541687,3
1209,'2020/01/12 17:34:14:654',3,435.125,318.036438,3
1210,'2020/01/12 17:34:14:664',3,438.625,318.036438,3
1211,'2020/01/12 17:34:14:675',3,442.5625,318.036438,3
1212,'2020/01/12 17:34:14:685',3,445.625,318.036438,3
1213,'2020/01/12 17:34:14:695',3,448.6875,317.026062,3
1214,'2020/01/12 17:34:14:706',3,452.1875,316.015625,3
1215,'2020/01/12 17:34:14:716',3,454.8125,313.489563,3
1216,'2020/01/12 17:34:14:727',3,457.4375,311.46875,3
1217,'2020/01/12 17:34:14:737',3,459.1875,308.942688,3
1218,'2020/01/12 17:34:14:747',3,461.8125,305.40625,3
1219,'2020/01/12 17:34:14:758',3,464.4375,301.364563,3
1220,'2020/01/12 17:34:14:768',3,467.0625,297.828125,3
1221,'2020/01/12 17:34:14:779',3,469.6875,295.302063,3
1222,'2020/01/12 17:34:14:789',3,471.875,292.776062,3
1223,'2020/01/12 17:34:14:800',3,471.875,292.776062,3
1224,'2020/01/12 17:34:14:811',3,523.5,288.229187,3
1225,'2020/01/12 17:34:14:821',3,477.5625,281.661438,3
1226,'2020/01/12 17:34:14:831',3,477.125,278.125,3
1227,'2020/01/12 17:34:14:842',3,524.8125,278.125,3
1228,'2020/01/12 17:34:14:852',3,473.625,272.567688,3
1229,'2020/01/12 17:34:14:862',3,472.3125,271.052063,3
1230,'2020/01/12 17:34:14:872',3,469.6875,270.041687,3
1231,'2020/01/12 17:34:14:883',3,467.0625,270.041687,3
1232,'2020/01/12 17:34:14:893',3,465.3125,270.546875,3
1233,'2020/01/12 17:34:14:904',3,463.5625,271.052063,3
1234,'2020/01/12 17:34:14:914',3,461.8125,272.0625,3
1235,'2020/01/12 17:34:14:924',3,459.625,274.083313,3
1236,'2020/01/12 17:34:14:935',3,458.3125,275.598938,3
1237,'2020/01/12 17:34:14:945',3,455.6875,276.609375,3
1238,'2020/01/12 17:34:14:955',3,454.375,278.125,3
1239,'2020/01/12 17:34:14:966',3,452.1875,280.651062,3
1240,'2020/01/12 17:34:14:977',3,452.1875,282.671875,3
1241,'2020/01/12 17:34:14:987',3,451.3125,285.197937,3
1242,'2020/01/12 17:34:14:997',3,451.75,288.229187,3
1243,'2020/01/12 17:34:15:008',3,453.0625,290.755188,3
1244,'2020/01/12 17:34:15:018',3,453.5,293.28125,3
1245,'2020/01/12 17:34:15:028',3,454.8125,296.3125,3
1246,'2020/01/12 17:34:15:039',3,455.6875,299.848938,3
1247,'2020/01/12 17:34:15:049',3,456.5625,303.890625,3
1248,'2020/01/12 17:34:15:060',3,457,307.427063,3
1249,'2020/01/12 17:34:15:070',3,457.4375,310.458313,3
1250,'2020/01/12 17:34:15:081',3,457.4375,313.489563,3
1251,'2020/01/12 17:34:15:091',3,459.1875,316.015625,3
1252,'2020/01/12 17:34:15:102',3,460.5,317.53125,3
1253,'2020/01/12 17:34:15:112',3,464,319.046875,3
1254,'2020/01/12 17:34:15:122',3,522.625,320.5625,3
1255,'2020/01/12 17:34:15:133',3,469.25,321.572937,3
1256,'2020/01/12 17:34:15:144',3,473.1875,323.088562,3
1257,'2020/01/12 17:34:15:154',3,478.875,324.604187,3
1258,'2020/01/12 17:34:15:164',3,480.625,324.604187,3
1259,'2020/01/12 17:34:15:174',3,483.25,324.098938,3
1260,'2020/01/12 17:34:15:185',3,485.4375,323.088562,3
1261,'2020/01/12 17:34:15:195',3,522.625,323.088562,3
1262,'2020/01/12 17:34:15:205',3,488.5,320.5625,3
1263,'2020/01/12 17:34:15:216',3,490.6875,318.541687,3
1264,'2020/01/12 17:34:15:226',3,491.5625,317.026062,3
1265,'2020/01/12 17:34:15:236',3,494.625,315.005188,3
1266,'2020/01/12 17:34:15:247',3,494.625,315.005188,3
1267,'2020/01/12 17:34:15:257',3,495.9375,313.489563,3
1268,'2020/01/12 17:34:15:267',3,523.5,311.46875,3
1269,'2020/01/12 17:34:15:278',3,499.4375,306.416687,3
1270,'2020/01/12 17:34:15:288',3,499,303.890625,3
1271,'2020/01/12 17:34:15:299',3,498.125,301.364563,3
1272,'2020/01/12 17:34:15:309',3,497.6875,299.34375,3
1273,'2020/01/12 17:34:15:319',3,495.9375,297.322937,3
1274,'2020/01/12 17:34:15:329',3,495.5,296.3125,3
1275,'2020/01/12 17:34:15:340',3,495.0625,294.291687,3
1276,'2020/01/12 17:34:15:350',3,493.3125,292.270813,3
1277,'2020/01/12 17:34:15:361',3,492,289.744812,3
1278,'2020/01/12 17:34:15:371',3,489.375,286.208313,3
1279,'2020/01/12 17:34:15:381',3,486.3125,284.1875,3
1280,'2020/01/12 17:34:15:392',3,483.6875,283.177063,3
1281,'2020/01/12 17:34:15:402',3,480.625,282.671875,3
1282,'2020/01/12 17:34:15:413',3,476.25,282.671875,3
1283,'2020/01/12 17:34:15:423',3,471,282.166687,3
1284,'2020/01/12 17:34:15:433',3,466.625,281.661438,3
1285,'2020/01/12 17:34:15:444',3,461.8125,281.15625,3
1286,'2020/01/12 17:34:15:454',3,457.875,280.145813,3
1287,'2020/01/12 17:34:15:464',3,454.8125,279.640625,3
1288,'2020/01/12 17:34:15:475',3,451.75,279.135437,3
1289,'2020/01/12 17:34:15:485',3,449.125,279.135437,3
1290,'2020/01/12 17:34:15:496',3,446.5,280.145813,3
1291,'2020/01/12 17:34:15:506',3,443.875,281.661438,3
1292,'2020/01/12 17:34:15:516',3,441.6875,283.682312,3
1293,'2020/01/12 17:34:15:527',3,438.625,285.703125,3
1294,'2020/01/12 17:34:15:537',3,436,288.229187,3
1295,'2020/01/12 17:34:15:548',3,433.8125,291.260437,3
1296,'2020/01/12 17:34:15:558',3,430.75,294.291687,3
1297,'2020/01/12 17:34:15:568',3,427.25,297.322937,3
1298,'2020/01/12 17:34:15:579',3,424.625,303.385437,3
1299,'2020/01/12 17:34:15:589',3,423.75,307.427063,3
1300,'2020/01/12 17:34:15:600',3,423.3125,311.973938,3
1301,'2020/01/12 17:34:15:610',3,422.875,316.520813,3
1302,'2020/01/12 17:34:15:620',3,422.875,320.5625,3
1303,'2020/01/12 17:34:15:630',3,422.875,324.098938,3
1304,'2020/01/12 17:34:15:641',3,422.4375,327.130188,3
1305,'2020/01/12 17:34:15:651',3,422.4375,330.161438,3
1306,'2020/01/12 17:34:15:662',3,423.75,332.6875,3
1307,'2020/01/12 17:34:15:672',3,425.5,334.708313,3
1308,'2020/01/12 17:34:15:682',3,425.5,334.708313,3
1309,'2020/01/12 17:34:15:692',3,430.3125,337.739563,3
1310,'2020/01/12 17:34:15:703',3,434.25,339.255188,3
1311,'2020/01/12 17:34:15:713',3,437.75,341.276062,3
1312,'2020/01/12 17:34:15:724',3,440.8125,342.791687,3
1313,'2020/01/12 17:34:15:734',3,443.4375,344.307312,3
1314,'2020/01/12 17:34:15:745',3,445.625,345.822937,3
1315,'2020/01/12 17:34:15:755',3,448.6875,347.338562,3
1316,'2020/01/12 17:34:15:765',3,450.875,348.854187,3
1317,'2020/01/12 17:34:15:776',3,453.0625,349.864563,3
1318,'2020/01/12 17:34:15:786',3,455.25,350.875,3
1319,'2020/01/12 17:34:15:796',3,458.3125,350.875,3
1320,'2020/01/12 17:34:15:807',3,460.9375,350.875,3
1321,'2020/01/12 17:34:15:817',3,463.5625,350.369812,3
1322,'2020/01/12 17:34:15:827',3,466.1875,349.359375,3
1323,'2020/01/12 17:34:15:838',3,468.8125,347.84375,3
1324,'2020/01/12 17:34:15:848',3,471.4375,345.822937,3
1325,'2020/01/12 17:34:15:859',3,473.1875,344.307312,3
1326,'2020/01/12 17:34:15:869',3,474.5,342.791687,3
1327,'2020/01/12 17:34:15:879',3,478,338.75,3
1328,'2020/01/12 17:34:15:889',3,478,338.75,3
1329,'2020/01/12 17:34:15:900',3,479.3125,337.234375,3
1330,'2020/01/12 17:34:15:910',3,481.9375,335.213562,3
1331,'2020/01/12 17:34:15:921',3,483.6875,333.192688,3
1332,'2020/01/12 17:34:15:931',3,486.3125,331.171875,3
1333,'2020/01/12 17:34:15:942',3,489.8125,326.119812,3
1334,'2020/01/12 17:34:15:952',3,491.125,324.098938,3
1335,'2020/01/12 17:34:15:962',3,492,321.067688,3
1336,'2020/01/12 17:34:15:973',3,492.875,318.036438,3
1337,'2020/01/12 17:34:15:983',3,493.75,316.015625,3
1338,'2020/01/12 17:34:15:994',3,493.3125,312.984375,3
1339,'2020/01/12 17:34:16:004',3,493.75,310.458313,3
1340,'2020/01/12 17:34:16:014',3,493.75,307.932312,3
1341,'2020/01/12 17:34:16:025',3,492.4375,305.40625,3
1342,'2020/01/12 17:34:16:035',3,492,303.385437,3
1343,'2020/01/12 17:34:16:045',3,492,303.385437,3
1344,'2020/01/12 17:34:16:056',3,490.6875,300.859375,3
1345,'2020/01/12 17:34:16:066',3,489.375,298.333313,3
1346,'2020/01/12 17:34:16:077',3,486.3125,294.291687,3
